Year-Month,Average Weekly Hours (Total Private) (Hours),Civilian Employment (Household Survey) (Thousands),Total Private Employment (CES) (Thousands),Mining & Logging Employment (Thousands),Construction Employment (Thousands),Manufacturing Employment (Thousands),"Trade, Transportation & Utilities Employment (Thousands)",Professional & Business Services Employment (Thousands),Education & Health Services Employment (Thousands),Leisure & Hospitality Employment (Thousands),Labor Force Participation Rate (Percent),Employment-Population Ratio (Percent),Prime-Age (25-54) LFPR (Percent),Multiple Jobholders (Thousands),Part-Time for Economic Reasons (Thousands),Full-Time Employment (Thousands),Unemployment Rate - White (Percent),Unemployment Rate - Black (Percent),Unemployment Rate - Hispanic (Percent),Unemployment Rate - Men 20+ (Percent),Manufacturing Employment (All) (Thousands),Total Nonfarm Payrolls (Thousands),Temporary Help Services Employment (Thousands),U-6 Unemployment Rate (Broad) (Percent),Unemployed 15 Weeks & Over (Thousands),Unemployed 15-26 Weeks (Thousands),Unemployed 27 Weeks & Over (Thousands),Unemployed 5-14 Weeks (Thousands),Unemployed Less Than 5 Weeks (Thousands),Unemployment Level (Thousands),Unemployment Rate (Percent),Construction Employment (Thousands),Education & Health Services (Thousands),Financial Activities Employment (Thousands),Goods-Producing Employment (Thousands),Information Employment (Thousands),Leisure & Hospitality (Thousands),Mining Employment (Thousands),Professional & Business Services (Thousands),Other Services Employment (Thousands),"Trade, Transport, Utilities Employment (Thousands)",Retail Trade Employment (Thousands),Wholesale Trade Employment (Thousands)
1992-12,,118997.0,91067.0,677.0,4544.0,16781.0,22731.0,11219.0,9335.0,4283.0,66.3,61.4,83.4,6458.0,3241.0,20869.0,6.5,14.3,11.5,19.8,16770.0,109502.0,1282.8,,3651.0,1595.0,2056.0,2759.0,3189.0,9557.0,7.4,4630.0,12112.0,6617.0,22076.0,2654.0,9555.0,676.0,11235.0,4289.0,22086.0,12842.3,5030.9
1993-01,,119075.0,89259.0,664.0,4233.0,16661.0,22027.0,11071.0,9026.0,4254.0,66.2,61.4,83.3,6196.0,3059.0,20768.0,6.3,14.1,11.3,19.9,16790.0,109790.0,1293.8,,3346.0,1380.0,1966.0,2649.0,3299.0,9325.0,7.3,4664.0,12142.0,6634.0,22131.0,2655.0,9582.0,677.0,11286.0,4312.0,22147.0,12882.1,5033.9
1993-02,,119275.0,89519.0,654.0,4247.0,16671.0,21864.0,11149.0,9145.0,4295.0,66.2,61.4,83.1,6627.0,3233.0,20836.0,6.2,13.5,11.5,19.7,16804.0,110047.0,1303.9,,3190.0,1283.0,1907.0,2580.0,3461.0,9183.0,7.1,4714.0,12181.0,6645.0,22188.0,2656.0,9614.0,670.0,11333.0,4332.0,22196.0,12932.4,5030.9
1993-03,,119542.0,89850.0,655.0,4287.0,16681.0,21828.0,11258.0,9267.0,4317.0,66.2,61.5,83.2,6318.0,3178.0,20913.0,6.1,13.7,11.3,19.7,16795.0,110004.0,1318.8,,3115.0,1309.0,1806.0,2666.0,3260.0,9056.0,7.0,4676.0,12202.0,6655.0,22142.0,2651.0,9559.0,671.0,11368.0,4339.0,22181.0,12919.9,5026.7
1993-04,,119474.0,90848.0,657.0,4542.0,16684.0,21960.0,11412.0,9599.0,4338.0,66.1,61.5,83.2,6586.0,3227.0,20876.0,6.1,14.0,11.0,19.5,16772.0,110300.0,1341.4,,3014.0,1381.0,1633.0,2620.0,3350.0,9110.0,7.1,4690.0,12249.0,6680.0,22131.0,2658.0,9668.0,669.0,11417.0,4350.0,22209.0,12939.9,5033.1
1993-05,,120115.0,91771.0,666.0,4816.0,16733.0,22156.0,11460.0,9899.0,4357.0,66.4,61.7,83.4,6543.0,3179.0,21210.0,6.2,13.1,10.2,19.8,16766.0,110571.0,1363.1,,3101.0,1325.0,1776.0,2617.0,3363.0,9149.0,7.1,4753.0,12298.0,6703.0,22190.0,2661.0,9700.0,671.0,11462.0,4349.0,22257.0,12961.9,5044.8
1993-06,,120290.0,92649.0,669.0,4968.0,16833.0,22327.0,11592.0,10189.0,4403.0,66.5,61.8,83.6,6635.0,3399.0,21336.0,6.2,13.4,10.4,19.9,16742.0,110742.0,1379.5,,3141.0,1355.0,1786.0,2778.0,3218.0,9121.0,7.0,4760.0,12337.0,6724.0,22166.0,2666.0,9712.0,664.0,11499.0,4362.0,22307.0,12993.8,5046.3
1993-07,,120467.0,92815.0,676.0,5085.0,16726.0,22347.0,11630.0,10216.0,4433.0,66.4,61.8,83.5,6700.0,3168.0,21484.0,6.1,12.7,10.7,18.4,16740.0,111054.0,1398.1,,3046.0,1276.0,1770.0,2586.0,3292.0,8930.0,6.9,4783.0,12392.0,6751.0,22184.0,2667.0,9739.0,661.0,11536.0,4361.0,22364.0,13027.9,5059.7
1993-08,,120856.0,93103.0,670.0,5138.0,16853.0,22361.0,11693.0,10278.0,4396.0,66.4,62.0,83.5,6681.0,3265.0,21398.0,6.0,12.3,9.8,18.4,16740.0,111200.0,1411.7,,3026.0,1256.0,1770.0,2595.0,3176.0,8763.0,6.8,4806.0,12440.0,6770.0,22202.0,2674.0,9775.0,656.0,11575.0,4360.0,22376.0,13051.4,5055.3
1993-09,,120554.0,93107.0,672.0,5094.0,16891.0,22434.0,11703.0,10066.0,4345.0,66.2,61.7,83.4,6575.0,3235.0,21148.0,5.9,12.5,10.0,18.2,16770.0,111448.0,1424.2,,3042.0,1286.0,1756.0,2516.0,3127.0,8714.0,6.7,4823.0,12460.0,6795.0,22253.0,2674.0,9807.0,660.0,11629.0,4360.0,22429.0,13083.3,5070.0
1993-10,,120823.0,93271.0,670.0,5105.0,16868.0,22588.0,11819.0,9775.0,4354.0,66.3,61.8,83.5,6376.0,3179.0,21322.0,6.2,11.8,11.4,18.7,16778.0,111734.0,1461.9,,3029.0,1220.0,1809.0,2514.0,3336.0,8750.0,6.8,4868.0,12501.0,6819.0,22305.0,2677.0,9844.0,659.0,11707.0,4357.0,22482.0,13115.5,5078.6
1993-11,,121169.0,93463.0,666.0,5012.0,16856.0,22901.0,11820.0,9641.0,4358.0,66.3,61.9,83.6,6250.0,3139.0,21229.0,5.7,12.6,10.5,18.5,16800.0,111987.0,1468.1,,2986.0,1186.0,1800.0,2518.0,3087.0,8542.0,6.6,4887.0,12541.0,6845.0,22346.0,2683.0,9872.0,659.0,11758.0,4362.0,22512.0,13127.3,5088.0
1993-12,,121464.0,93647.0,672.0,4826.0,16824.0,23231.0,11797.0,9686.0,4354.0,66.4,62.0,83.6,6291.0,3170.0,21296.0,5.8,11.7,10.6,17.9,16815.0,112325.0,1485.1,,2968.0,1186.0,1782.0,2362.0,3246.0,8477.0,6.5,4925.0,12585.0,6870.0,22413.0,2691.0,9925.0,673.0,11795.0,4363.0,22574.0,13174.3,5102.6
1994-01,,121966.0,91746.0,657.0,4500.0,16722.0,22490.0,11600.0,9388.0,4306.0,66.6,62.2,83.4,4947.0,2502.0,23738.0,5.7,13.1,10.5,18.3,16855.0,112601.0,1503.6,11.7,3060.0,1327.0,1733.0,2384.0,3184.0,8630.0,6.6,4940.0,12627.0,6889.0,22465.0,2700.0,9959.0,670.0,11835.0,4366.0,22613.0,13179.3,5116.3
1994-02,,122086.0,91983.0,650.0,4454.0,16744.0,22374.0,11682.0,9478.0,4324.0,66.6,62.3,83.5,4677.0,2341.0,23427.0,5.7,12.8,10.1,18.0,16862.0,112782.0,1526.5,11.4,3118.0,1359.0,1759.0,2714.0,2652.0,8583.0,6.6,4923.0,12647.0,6910.0,22451.0,2708.0,9964.0,666.0,11881.0,4361.0,22710.0,13249.7,5127.3
1994-03,,121930.0,92818.0,647.0,4602.0,16799.0,22463.0,11842.0,9706.0,4355.0,66.5,62.1,83.3,4890.0,2540.0,23451.0,5.7,12.4,9.9,18.0,16897.0,113245.0,1567.2,11.5,3055.0,1275.0,1780.0,2543.0,2789.0,8470.0,6.5,4990.0,12699.0,6930.0,22550.0,2713.0,10007.0,663.0,11964.0,4377.0,22815.0,13317.2,5143.6
1994-04,,122290.0,93884.0,648.0,4905.0,16855.0,22586.0,12042.0,9986.0,4379.0,66.5,62.3,83.2,4752.0,2336.0,23023.0,5.6,11.9,10.8,19.1,16933.0,113589.0,1593.6,11.3,2921.0,1175.0,1746.0,2430.0,2842.0,8331.0,6.4,5047.0,12745.0,6936.0,22641.0,2722.0,10052.0,661.0,12047.0,4390.0,22833.0,13360.2,5160.9
1994-05,,122864.0,94833.0,653.0,5149.0,16932.0,22846.0,12091.0,10274.0,4410.0,66.6,62.5,83.3,4836.0,2509.0,23171.0,5.2,11.7,9.6,18.0,16961.0,113922.0,1600.0,10.9,2836.0,1140.0,1696.0,2462.0,2652.0,7915.0,6.1,5084.0,12796.0,6928.0,22703.0,2726.0,10063.0,658.0,12093.0,4401.0,22948.0,13394.0,5177.9
1994-06,,122634.0,95933.0,665.0,5316.0,17103.0,23056.0,12281.0,10603.0,4459.0,66.4,62.3,82.9,4816.0,2544.0,23216.0,5.3,11.3,10.3,17.6,17009.0,114239.0,1627.6,11.0,2735.0,1155.0,1580.0,2449.0,2757.0,7927.0,6.1,5097.0,12852.0,6929.0,22764.0,2731.0,10083.0,658.0,12164.0,4415.0,23027.0,13444.2,5195.1
1994-07,,122706.0,96100.0,669.0,5430.0,16991.0,23092.0,12357.0,10619.0,4497.0,66.4,62.3,83.2,4505.0,2418.0,23054.0,5.3,10.9,10.1,17.6,17025.0,114608.0,1656.9,10.8,2822.0,1260.0,1562.0,2316.0,2820.0,7946.0,6.1,5125.0,12920.0,6925.0,22807.0,2735.0,10108.0,657.0,12269.0,4429.0,23114.0,13503.9,5209.1
1994-08,,123342.0,96526.0,670.0,5469.0,17183.0,23177.0,12445.0,10657.0,4480.0,66.6,62.6,83.3,4359.0,2383.0,22994.0,5.2,11.2,9.8,17.3,17081.0,114902.0,1664.3,10.6,2750.0,1181.0,1569.0,2569.0,2671.0,7933.0,6.0,5139.0,12959.0,6919.0,22876.0,2751.0,10133.0,656.0,12314.0,4443.0,23201.0,13557.7,5236.7
1994-09,,123687.0,96578.0,669.0,5444.0,17222.0,23288.0,12474.0,10413.0,4456.0,66.6,62.7,83.6,4332.0,2402.0,23097.0,5.1,10.6,10.1,17.5,17114.0,115246.0,1681.1,10.4,2746.0,1203.0,1543.0,2317.0,2671.0,7734.0,5.9,5175.0,12989.0,6905.0,22947.0,2752.0,10157.0,658.0,12394.0,4472.0,23293.0,13618.7,5256.3
1994-10,,124112.0,96695.0,663.0,5412.0,17226.0,23471.0,12570.0,10087.0,4482.0,66.7,62.9,83.5,4472.0,2426.0,23288.0,5.0,11.3,9.5,17.5,17144.0,115457.0,1694.4,10.4,2955.0,1364.0,1591.0,2283.0,2424.0,7632.0,5.8,5177.0,13030.0,6889.0,22974.0,2765.0,10160.0,653.0,12448.0,4486.0,23361.0,13658.3,5274.3
1994-11,,124516.0,97073.0,660.0,5336.0,17238.0,23885.0,12615.0,9972.0,4493.0,66.7,63.0,83.6,4468.0,2415.0,23631.0,4.8,10.8,8.9,15.6,17186.0,115867.0,1717.2,10.1,2666.0,1196.0,1470.0,2164.0,2619.0,7375.0,5.6,5210.0,13072.0,6877.0,23049.0,2776.0,10222.0,653.0,12540.0,4499.0,23465.0,13732.3,5290.7
1994-12,,124721.0,97245.0,651.0,5124.0,17229.0,24243.0,12588.0,10013.0,4498.0,66.7,63.1,83.5,4440.0,2385.0,23475.0,4.8,9.9,9.3,17.0,17218.0,116174.0,1722.5,10.1,2488.0,1121.0,1367.0,2146.0,2581.0,7230.0,5.5,5226.0,13125.0,6869.0,23096.0,2789.0,10268.0,652.0,12582.0,4508.0,23549.0,13765.6,5310.0
1995-01,,124663.0,95326.0,638.0,4788.0,17133.0,23484.0,12402.0,9751.0,4464.0,66.8,63.0,83.5,4550.0,2444.0,23393.0,4.8,10.3,10.2,16.5,17262.0,116505.0,1739.4,10.1,2396.0,1056.0,1340.0,2164.0,2764.0,7375.0,5.6,5234.0,13167.0,6858.0,23147.0,2785.0,10348.0,651.0,12662.0,4525.0,23616.0,13806.1,5333.3
1995-02,,124928.0,95611.0,631.0,4716.0,17158.0,23310.0,12518.0,9879.0,4497.0,66.8,63.1,83.6,4397.0,2391.0,23472.0,4.7,10.1,9.0,17.4,17266.0,116694.0,1746.6,9.9,2345.0,1119.0,1226.0,2197.0,2578.0,7187.0,5.4,5192.0,13213.0,6850.0,23105.0,2814.0,10375.0,647.0,12722.0,4536.0,23672.0,13834.9,5357.4
1995-03,,124955.0,96258.0,631.0,4857.0,17177.0,23311.0,12638.0,10110.0,4526.0,66.7,63.1,83.5,4451.0,2365.0,23388.0,4.7,9.7,8.9,16.1,17263.0,116908.0,1737.1,9.9,2287.0,949.0,1338.0,2276.0,2572.0,7153.0,5.4,5242.0,13257.0,6854.0,23151.0,2823.0,10417.0,646.0,12765.0,4547.0,23667.0,13810.0,5370.8
1995-04,,124945.0,97090.0,631.0,5097.0,17206.0,23465.0,12752.0,10358.0,4540.0,66.9,63.1,83.7,4428.0,2408.0,23271.0,5.0,10.7,8.9,17.5,17278.0,117066.0,1729.7,10.1,2473.0,1060.0,1413.0,2370.0,2730.0,7645.0,5.8,5252.0,13285.0,6847.0,23174.0,2833.0,10438.0,644.0,12779.0,4550.0,23726.0,13860.5,5378.4
1995-05,,124421.0,97824.0,636.0,5283.0,17234.0,23619.0,12779.0,10683.0,4567.0,66.5,62.7,83.5,4513.0,2507.0,23173.0,5.0,10.0,9.8,17.5,17258.0,117046.0,1718.2,10.1,2577.0,1261.0,1316.0,2332.0,2603.0,7430.0,5.6,5220.0,13308.0,6844.0,23119.0,2834.0,10459.0,641.0,12783.0,4556.0,23725.0,13860.1,5381.0
1995-06,,124522.0,98837.0,647.0,5472.0,17342.0,23804.0,12947.0,11056.0,4610.0,66.5,62.7,83.3,4489.0,2374.0,22997.0,4.9,10.7,9.1,17.1,17247.0,117291.0,1716.5,10.1,2266.0,1031.0,1235.0,2354.0,2744.0,7427.0,5.6,5250.0,13348.0,6847.0,23137.0,2837.0,10507.0,640.0,12828.0,4565.0,23777.0,13890.2,5400.5
1995-07,,124816.0,98750.0,651.0,5571.0,17177.0,23754.0,12961.0,11076.0,4642.0,66.6,62.8,83.4,4436.0,2458.0,23174.0,4.9,10.9,8.8,18.2,17218.0,117382.0,1719.7,10.1,2311.0,1061.0,1250.0,2565.0,2627.0,7527.0,5.7,5262.0,13364.0,6854.0,23119.0,2849.0,10535.0,639.0,12871.0,4573.0,23780.0,13896.9,5404.8
1995-08,,124852.0,99143.0,652.0,5615.0,17335.0,23800.0,13081.0,11106.0,4630.0,66.6,62.8,83.3,4513.0,2566.0,23171.0,4.9,11.1,9.6,17.3,17240.0,117646.0,1739.4,10.1,2391.0,1156.0,1235.0,2434.0,2732.0,7484.0,5.7,5286.0,13409.0,6864.0,23164.0,2851.0,10564.0,638.0,12945.0,4591.0,23829.0,13919.3,5407.6
1995-09,,125133.0,99072.0,648.0,5589.0,17341.0,23835.0,13110.0,10835.0,4576.0,66.6,62.9,83.5,4580.0,2548.0,23469.0,4.9,11.1,9.1,17.6,17247.0,117873.0,1770.8,10.2,2306.0,1045.0,1261.0,2296.0,2857.0,7478.0,5.6,5324.0,13438.0,6877.0,23208.0,2864.0,10582.0,637.0,13031.0,4592.0,23851.0,13936.8,5413.4
1995-10,,125388.0,99140.0,647.0,5584.0,17290.0,24002.0,13184.0,10503.0,4591.0,66.6,62.9,83.4,4462.0,2575.0,23201.0,4.9,10.0,9.4,17.4,17216.0,118026.0,1770.8,10.0,2272.0,1052.0,1220.0,2380.0,2725.0,7328.0,5.5,5353.0,13474.0,6887.0,23206.0,2873.0,10579.0,637.0,13062.0,4596.0,23885.0,13930.1,5415.7
1995-11,,125188.0,99261.0,640.0,5468.0,17248.0,24369.0,13167.0,10322.0,4602.0,66.5,62.8,83.5,4489.0,2567.0,23075.0,5.0,9.7,9.5,17.5,17208.0,118165.0,1772.0,10.1,2339.0,1085.0,1254.0,2353.0,2812.0,7426.0,5.6,5358.0,13506.0,6903.0,23200.0,2880.0,10589.0,634.0,13099.0,4608.0,23917.0,13938.2,5422.1
1995-12,,125088.0,99308.0,635.0,5249.0,17251.0,24628.0,13133.0,10333.0,4617.0,66.4,62.7,83.4,4434.0,2527.0,22917.0,4.9,10.2,9.3,18.0,17231.0,118325.0,1776.9,10.0,2331.0,1117.0,1214.0,2414.0,2662.0,7423.0,5.6,5344.0,13545.0,6911.0,23210.0,2884.0,10600.0,635.0,13150.0,4626.0,23933.0,13963.4,5427.8
1996-01,,125125.0,97046.0,620.0,4907.0,17083.0,23798.0,12873.0,9994.0,4563.0,66.4,62.7,83.5,4022.0,2228.0,23104.0,4.9,10.6,9.4,17.7,17208.0,118317.0,1749.8,9.8,2371.0,1162.0,1209.0,2387.0,2725.0,7491.0,5.6,5355.0,13551.0,6922.0,23196.0,2888.0,10613.0,633.0,13137.0,4625.0,23935.0,13962.0,5429.3
1996-02,,125639.0,97579.0,621.0,4943.0,17130.0,23604.0,13067.0,10139.0,4606.0,66.6,62.9,83.5,4420.0,2520.0,23054.0,4.8,10.0,9.6,16.8,17230.0,118738.0,1792.7,10.0,2307.0,1106.0,1201.0,2266.0,2713.0,7313.0,5.5,5415.0,13604.0,6945.0,23281.0,2892.0,10645.0,636.0,13269.0,4645.0,23972.0,13990.1,5432.2
1996-03,,125862.0,98250.0,622.0,5066.0,17114.0,23658.0,13190.0,10381.0,4635.0,66.6,63.0,83.5,4429.0,2502.0,23222.0,4.8,10.6,9.6,17.1,17193.0,118992.0,1795.3,9.9,2454.0,1124.0,1330.0,2259.0,2594.0,7318.0,5.5,5446.0,13647.0,6952.0,23276.0,2903.0,10693.0,637.0,13320.0,4655.0,24014.0,14018.7,5439.4
1996-04,,125994.0,99112.0,625.0,5322.0,17137.0,23764.0,13327.0,10638.0,4657.0,66.7,63.0,83.6,4464.0,2527.0,23159.0,4.8,10.7,9.6,17.1,17204.0,119158.0,1812.7,10.0,2455.0,1108.0,1347.0,2358.0,2530.0,7415.0,5.6,5474.0,13680.0,6967.0,23316.0,2910.0,10720.0,638.0,13358.0,4665.0,24027.0,14019.1,5447.2
1996-05,,126244.0,100188.0,633.0,5561.0,17210.0,24022.0,13407.0,10999.0,4690.0,66.7,63.0,83.7,4327.0,2253.0,22980.0,4.9,10.2,9.6,16.8,17222.0,119497.0,1832.4,9.8,2403.0,1044.0,1359.0,2349.0,2765.0,7423.0,5.6,5498.0,13721.0,6991.0,23358.0,2920.0,10755.0,638.0,13416.0,4680.0,24127.0,14096.5,5460.1
1996-06,,126602.0,101205.0,645.0,5753.0,17323.0,24199.0,13592.0,11344.0,4734.0,66.7,63.2,83.6,4312.0,2345.0,23276.0,4.6,10.4,8.8,16.2,17226.0,119770.0,1851.8,9.7,2355.0,985.0,1370.0,2162.0,2552.0,7095.0,5.3,5534.0,13751.0,7012.0,23399.0,2932.0,10787.0,639.0,13490.0,4689.0,24182.0,14123.1,5475.3
1996-07,,126947.0,101299.0,650.0,5872.0,17180.0,24200.0,13645.0,11363.0,4768.0,66.9,63.3,83.9,4358.0,2537.0,23281.0,4.7,10.6,8.8,17.1,17222.0,120019.0,1869.8,9.7,2297.0,961.0,1336.0,2332.0,2672.0,7337.0,5.5,5557.0,13800.0,7033.0,23417.0,2945.0,10801.0,638.0,13548.0,4700.0,24228.0,14152.9,5480.1
1996-08,,127172.0,101686.0,653.0,5913.0,17362.0,24234.0,13763.0,11395.0,4752.0,66.7,63.3,84.0,4391.0,2505.0,23363.0,4.4,10.6,8.8,16.8,17256.0,120198.0,1883.9,9.4,2267.0,1002.0,1265.0,2187.0,2496.0,6882.0,5.1,5586.0,13804.0,7048.0,23479.0,2957.0,10819.0,637.0,13619.0,4713.0,24255.0,14172.5,5496.1
1996-09,,127536.0,101451.0,646.0,5872.0,17348.0,24264.0,13759.0,11055.0,4701.0,66.9,63.4,83.9,4382.0,2460.0,23242.0,4.5,10.6,8.2,15.6,17251.0,120400.0,1891.1,9.5,2220.0,1006.0,1214.0,2214.0,2525.0,6979.0,5.2,5610.0,13834.0,7066.0,23496.0,2969.0,10813.0,635.0,13661.0,4714.0,24280.0,14191.6,5509.1
1996-10,,127890.0,101675.0,645.0,5867.0,17333.0,24471.0,13806.0,10782.0,4720.0,67.0,63.5,84.1,4372.0,2282.0,23022.0,4.5,10.7,8.0,16.3,17268.0,120665.0,1876.1,9.5,2268.0,1084.0,1184.0,2334.0,2477.0,7031.0,5.2,5643.0,13887.0,7079.0,23546.0,2977.0,10858.0,635.0,13683.0,4727.0,24354.0,14247.5,5528.3
1996-11,,127771.0,101946.0,645.0,5775.0,17312.0,24854.0,13857.0,10603.0,4725.0,67.0,63.4,84.1,4025.0,2133.0,23202.0,4.6,10.6,8.5,16.8,17277.0,120947.0,1908.9,9.4,2159.0,1013.0,1146.0,2207.0,2920.0,7236.0,5.4,5668.0,13927.0,7097.0,23584.0,2990.0,10881.0,639.0,13784.0,4732.0,24387.0,14263.4,5538.0
1996-12,,127860.0,102030.0,640.0,5576.0,17308.0,25131.0,13834.0,10625.0,4734.0,67.0,63.4,84.1,4365.0,2387.0,23231.0,4.6,10.5,7.4,16.6,17284.0,121143.0,1926.2,9.6,2124.0,970.0,1154.0,2417.0,2621.0,7253.0,5.4,5675.0,13949.0,7111.0,23599.0,2997.0,10901.0,640.0,13847.0,4743.0,24425.0,14315.1,5541.6
1997-01,,128298.0,99906.0,632.0,5232.0,17183.0,24281.0,13626.0,10275.0,4691.0,67.0,63.4,84.0,4189.0,2333.0,23397.0,4.5,10.8,8.4,16.8,17297.0,121356.0,1946.6,9.4,2162.0,1012.0,1150.0,2219.0,2758.0,7158.0,5.3,5675.0,13994.0,7125.0,23618.0,3009.0,10921.0,646.0,13911.0,4753.0,24432.0,14280.0,5544.7
1997-02,,128298.0,100393.0,633.0,5260.0,17223.0,24097.0,13801.0,10428.0,4726.0,66.9,63.4,83.9,4242.0,2397.0,23291.0,4.5,10.7,8.2,17.1,17315.0,121673.0,1972.6,9.3,2140.0,1031.0,1109.0,2357.0,2549.0,7102.0,5.2,5722.0,14026.0,7143.0,23684.0,3025.0,10952.0,647.0,14024.0,4763.0,24458.0,14282.3,5562.0
1997-03,,128891.0,101163.0,633.0,5376.0,17268.0,24158.0,13979.0,10645.0,4757.0,67.1,63.6,84.0,4112.0,2331.0,23358.0,4.4,10.5,8.3,16.4,17340.0,121991.0,2004.6,9.1,2110.0,1012.0,1098.0,2323.0,2602.0,7000.0,5.2,5751.0,14055.0,7164.0,23739.0,3044.0,10968.0,648.0,14123.0,4776.0,24514.0,14312.4,5576.7
1997-04,,129143.0,102153.0,639.0,5614.0,17288.0,24287.0,14193.0,10899.0,4786.0,67.1,63.7,84.0,4396.0,2446.0,23329.0,4.3,10.2,8.2,15.9,17351.0,122289.0,2027.6,9.3,2176.0,1071.0,1105.0,2190.0,2439.0,6873.0,5.1,5764.0,14105.0,7195.0,23767.0,3056.0,10984.0,652.0,14233.0,4794.0,24552.0,14326.2,5590.6
1997-05,,129464.0,103193.0,649.0,5855.0,17356.0,24480.0,14295.0,11267.0,4820.0,67.1,63.8,83.8,4032.0,2304.0,23382.0,4.1,10.3,7.7,16.0,17364.0,122560.0,2049.2,8.9,2121.0,1070.0,1051.0,2061.0,2527.0,6655.0,4.9,5793.0,14148.0,7215.0,23811.0,3071.0,11015.0,654.0,14308.0,4809.0,24582.0,14339.3,5601.6
1997-06,,129412.0,104147.0,661.0,6017.0,17485.0,24635.0,14488.0,11602.0,4858.0,67.1,63.7,84.1,3998.0,2292.0,23030.0,4.2,10.8,7.5,16.8,17387.0,122816.0,2060.0,8.9,2085.0,1009.0,1076.0,2175.0,2562.0,6799.0,5.0,5793.0,14168.0,7230.0,23834.0,3087.0,11029.0,654.0,14378.0,4812.0,24618.0,14352.7,5613.7
1997-07,,129822.0,104287.0,668.0,6137.0,17352.0,24626.0,14568.0,11600.0,4907.0,67.2,63.9,84.3,4040.0,2196.0,23018.0,4.2,9.5,7.9,17.1,17388.0,123114.0,2088.5,8.7,2119.0,1041.0,1078.0,2094.0,2402.0,6655.0,4.9,5817.0,14233.0,7266.0,23861.0,3093.0,11016.0,656.0,14466.0,4840.0,24653.0,14367.0,5632.6
1997-08,,130010.0,104465.0,669.0,6172.0,17553.0,24522.0,14630.0,11615.0,4882.0,67.2,63.9,84.5,4049.0,2196.0,23098.0,4.2,9.4,7.2,16.1,17453.0,123087.0,2066.0,8.7,2004.0,929.0,1075.0,2120.0,2525.0,6608.0,4.8,5846.0,14228.0,7292.0,23953.0,3103.0,11030.0,654.0,14477.0,4844.0,24543.0,14395.9,5643.5
1997-09,,130019.0,104486.0,669.0,6127.0,17550.0,24713.0,14666.0,11299.0,4842.0,67.1,63.9,84.3,4004.0,2210.0,22949.0,4.2,9.5,7.4,16.1,17465.0,123575.0,2082.9,8.7,2074.0,1000.0,1074.0,2102.0,2474.0,6656.0,4.9,5874.0,14270.0,7313.0,23996.0,3108.0,11059.0,657.0,14556.0,4857.0,24737.0,14404.3,5650.8
1997-10,,130179.0,104818.0,668.0,6117.0,17563.0,24939.0,14788.0,10984.0,4867.0,67.1,63.9,84.2,3973.0,2215.0,23152.0,4.1,9.5,7.8,15.1,17514.0,123924.0,2110.5,8.5,1950.0,916.0,1034.0,1966.0,2566.0,6454.0,4.7,5883.0,14302.0,7343.0,24055.0,3123.0,11062.0,658.0,14624.0,4871.0,24806.0,14443.6,5671.3
1997-11,,130653.0,105063.0,663.0,6013.0,17597.0,25324.0,14805.0,10793.0,4871.0,67.2,64.1,84.0,3962.0,2251.0,23269.0,3.9,9.5,7.0,14.8,17556.0,124225.0,2139.5,8.4,1817.0,879.0,938.0,2027.0,2479.0,6308.0,4.6,5899.0,14326.0,7369.0,24111.0,3132.0,11074.0,656.0,14711.0,4879.0,24862.0,14486.8,5679.2
1997-12,,130679.0,105257.0,659.0,5838.0,17613.0,25620.0,14792.0,10808.0,4889.0,67.2,64.0,84.1,3848.0,2239.0,23457.0,3.9,10.0,7.3,14.0,17587.0,124549.0,2163.5,8.5,1901.0,917.0,984.0,1937.0,2534.0,6476.0,4.7,5938.0,14364.0,7400.0,24184.0,3146.0,11087.0,659.0,14801.0,4898.0,24903.0,14525.7,5688.6
1998-01,,130726.0,103151.0,645.0,5544.0,17511.0,24774.0,14559.0,10445.0,4852.0,67.1,64.0,84.0,3922.0,2204.0,23251.0,4.0,9.4,7.1,13.9,17619.0,124806.0,2175.1,8.4,1833.0,838.0,995.0,1929.0,2587.0,6368.0,4.6,5983.0,14388.0,7425.0,24261.0,3155.0,11100.0,659.0,14866.0,4914.0,24927.0,14508.6,5710.6
1998-02,,130807.0,103540.0,644.0,5542.0,17536.0,24582.0,14683.0,10595.0,4886.0,67.1,64.0,84.1,3866.0,2158.0,23218.0,3.9,9.3,6.9,14.5,17627.0,125017.0,2189.9,8.3,1809.0,852.0,957.0,1918.0,2572.0,6306.0,4.6,5997.0,14416.0,7450.0,24282.0,3169.0,11123.0,658.0,14923.0,4923.0,24945.0,14501.1,5719.5
1998-03,,130814.0,104157.0,642.0,5602.0,17569.0,24606.0,14823.0,10801.0,4921.0,67.1,64.0,84.2,3859.0,2170.0,23352.0,4.0,9.2,6.9,14.8,17637.0,125165.0,2193.6,8.4,1772.0,854.0,918.0,1972.0,2789.0,6422.0,4.7,5969.0,14439.0,7485.0,24263.0,3177.0,11134.0,657.0,14975.0,4938.0,24962.0,14498.0,5730.8
